order_id,order_date,category,channel,units_sold,unit_price,revenue,cost,profit
ORD10173,2024-07-08,Home,Online,8,310.84993357396297,2486.7994685917038,1510.9754003894245,975.8240682022792
ORD10174,2024-08-12,Beauty,Online,2,312.04980691221635,624.0996138244327,362.18856089261584,261.91105293181687
ORD10175,2024-10-09,Home,Online,3,234.14709737624523,702.4412921287357,442.3057292453236,260.13556288341204
ORD10176,2024-04-30,Clothing,Retail,1,204.5045067378035,204.5045067378035,107.86513631504964,96.63937042275386
ORD10177,2024-04-25,Electronics,Retail,2,233.13773638549773,466.27547277099546,337.5745650508427,128.70090772015277
ORD10178,2024-08-20,Clothing,Retail,7,213.33061367904344,1493.3142957533041,752.3002637049134,741.0140320483907
ORD10179,2024-09-15,Clothing,Online,2,367.94131396632673,735.8826279326535,510.2209221868605,225.66170574579297
ORD10180,2024-12-24,Beauty,Online,6,76.32416313690919,457.94497882145515,254.0950569603142,203.84992186114096
ORD10181,2024-07-16,Electronics,Online,3,106.84321808965377,320.52965426896134,182.61254370962473,137.9171105593366
ORD10182,2024-05-16,Electronics,Retail,4,98.45393191228756,393.81572764915023,272.00442724302843,121.8113004061218
ORD10183,2024-11-13,Electronics,Online,8,138.6105867094196,1108.8846936753569,884.7602901051663,224.12440357019057
ORD10184,2024-06-13,Electronics,Online,3,267.37662520297584,802.1298756089275,588.2140676350595,213.91580797386803
ORD10185,2024-08-12,Electronics,Retail,6,64.49228619572717,386.9537171743631,219.69370413942133,167.26001303494175
ORD10186,2024-11-02,Beauty,Online,1,435.402954709987,435.402954709987,240.69398688909692,194.70896782089008
ORD10187,2024-08-21,Home,Online,7,155.70715034115145,1089.9500523880602,828.2201948925823,261.72985749547786
ORD10188,2024-06-20,Clothing,Online,8,89.64361385966684,717.1489108773347,454.1382657829979,263.01064509433684
ORD10189,2024-05-31,Electronics,Online,8,341.0544417031392,2728.4355336251137,1476.3996879783338,1252.03584564678
ORD10190,2024-11-10,Home,Online,3,28.662287293666445,85.98686188099933,65.23508731132067,20.75177456967866
ORD10191,2024-06-08,Home,Online,1,313.7845967883404,313.7845967883404,233.7154613645451,80.06913542379533
ORD10192,2024-04-05,Clothing,Online,9,352.1172310314849,3169.055079283364,2519.943577655942,649.1115016274221
ORD10193,2024-08-20,Beauty,Online,6,115.30910037949239,691.8546022769543,534.7504081018494,157.1041941751049
ORD10194,2024-06-28,Books,Retail,9,30.5623959873808,275.0615638864272,207.819216739809,67.24234714661821
ORD10195,2024-04-22,Books,Online,7,188.1862258705303,1317.3035810937122,679.42872329994,637.8748577937722
ORD10196,2024-11-13,Home,Online,1,58.311172818548876,58.311172818548876,30.982161205989655,27.32901161255922
ORD10197,2024-02-21,Clothing,Online,1,67.07414633993517,67.07414633993517,44.98629178188314,22.08785455805203
ORD10198,2024-09-24,Books,Retail,6,134.58800340798365,807.5280204479019,532.5193253216814,275.00869512622046
ORD10199,2024-10-21,Home,Online,5,154.77928306711206,773.8964153355603,493.27303468248067,280.6233806530796
ORD10200,2024-04-22,Beauty,Online,9,269.6854671004961,2427.169203904465,1502.5070512775244,924.6621526269407
ORD10201,2024-04-10,Books,Retail,2,342.4120238964764,684.8240477929528,431.0030168051419,253.8210309878109
ORD10202,2024-04-22,Home,Retail,8,300.45776102639053,2403.6620882111242,1612.3510024585783,791.311085752546
ORD10203,2024-03-21,Home,Online,5,82.69656527186324,413.48282635931616,206.998994489538,206.48383186977816
ORD10204,2024-07-05,Electronics,Retail,2,94.32215590178696,188.6443118035739,109.07652408502054,79.56778771855338
ORD10205,2024-04-22,Beauty,Online,6,440.5969323985281,2643.5815943911684,1732.8252163032457,910.7563780879227
ORD10206,2024-01-02,Electronics,Online,8,283.5926343814157,2268.7410750513254,1625.9269359629295,642.8141390883959
ORD10207,2024-05-09,Clothing,Online,4,436.2695381198676,1745.0781524794704,963.7141879419233,781.3639645375471
ORD10208,2024-08-07,Electronics,Online,2,192.05779054673843,384.11558109347686,255.0774645042712,129.03811658920566
ORD10209,2024-02-23,Electronics,Retail,5,311.0560036413487,1555.2800182067435,1110.9954701519307,444.28454805481283
ORD10210,2024-12-08,Books,Online,2,266.59507386675926,533.1901477335185,337.71639984961627,195.47374788390226
ORD10211,2024-08-11,Home,Online,2,166.37051001202667,332.74102002405334,169.07381122426085,163.6672087997925
ORD10212,2024-08-12,Beauty,Retail,6,240.2585322964617,1441.5511937787703,915.0685119382637,526.4826818405066
ORD10213,2024-05-05,Electronics,Retail,9,256.22052964519673,2305.9847668067705,1358.0716020041134,947.9131648026571
ORD10214,2024-05-09,Beauty,Online,4,108.37777763077251,433.51111052309005,337.65958541113235,95.8515251119577
ORD10215,2024-02-22,Electronics,Online,6,164.35508246459847,986.1304947875908,529.9307652966332,456.19972949095757
ORD10216,2024-06-20,Clothing,Online,7,397.79077774841807,2784.5354442389266,1937.3204495065281,847.2149947323985
ORD10217,2024-08-05,Electronics,Retail,6,458.7362373325223,2752.417423995134,1419.7407530319767,1332.6766709631572
ORD10218,2024-06-08,Books,Online,8,186.29910583719672,1490.3928466975738,944.6871920259772,545.7056546715966
ORD10219,2024-07-16,Home,Retail,4,160.4164182824189,641.6656731296756,427.47372273496944,214.19195039470617
ORD10220,2024-09-03,Clothing,Online,1,105.64661064022243,105.64661064022243,62.266683905261345,43.37992673496109
ORD10221,2024-11-19,Electronics,Online,7,342.4606726387848,2397.2247084714936,1525.8879215435968,871.3367869278968
ORD10222,2024-07-21,Beauty,Online,3,168.31885381650525,504.9565614495158,277.25454923415316,227.70201221536263
ORD10223,2024-07-02,Clothing,Online,6,493.99727415860235,2963.983644951614,1752.417257234703,1211.5663877169113
ORD10224,2024-05-02,Clothing,Online,2,169.58555301133708,339.17110602267417,232.78394876457867,106.3871572580955
ORD10225,2024-09-11,Electronics,Retail,9,203.1266629234878,1828.1399663113903,1079.5898063421314,748.5501599692589
ORD10226,2024-10-20,Clothing,Online,1,305.633756143897,305.633756143897,235.31443505752142,70.3193210863756
ORD10227,2024-10-06,Beauty,Online,6,402.8253036637394,2416.9518219824367,1664.1247133562674,752.8271086261693
ORD10228,2024-11-20,Clothing,Retail,6,240.06414601936052,1440.384876116163,909.7394616815991,530.6454144345639
ORD10229,2024-04-07,Beauty,Online,5,217.10145655658957,1085.5072827829479,555.3749221321982,530.1323606507497
ORD10230,2024-07-16,Electronics,Retail,5,497.86253846145604,2489.31269230728,1617.7159495274282,871.5967427798519
ORD10231,2024-08-27,Home,Online,1,15.141884158572777,15.141884158572777,11.0449880589324,4.096896099640377
ORD10232,2024-05-23,Clothing,Online,5,448.58199153711047,2242.9099576855524,1300.141513119106,942.7684445664463
ORD10233,2024-04-06,Home,Online,2,83.07900471047134,166.15800942094268,123.29457182635157,42.863437594591105
ORD10234,2024-07-19,Beauty,Online,7,395.1033853423676,2765.723697396573,1591.7902307078018,1173.933466688771
ORD10235,2024-05-03,Clothing,Retail,3,312.786464324686,938.359392974058,701.0707446556547,237.28864831840326
ORD10236,2024-07-05,Books,Online,4,177.50516989406512,710.0206795762605,373.1730255453694,336.8476540308911
ORD10237,2024-11-21,Home,Online,3,438.198728205299,1314.596184615897,998.9026319646506,315.6935526512465
ORD10238,2024-12-14,Clothing,Online,3,16.32454171068607,48.97362513205821,31.820903601732557,17.152721530325653
ORD10239,2024-09-15,Home,Online,4,121.0784195167126,484.3136780668504,285.2420022476454,199.07167581920498
ORD10240,2024-05-27,Clothing,Retail,5,287.77747016227266,1438.8873508113634,833.8841061721346,605.0032446392288
ORD10241,2024-09-08,Electronics,Online,1,182.25570742435204,182.25570742435204,114.74877072196892,67.50693670238311
ORD10242,2024-12-11,Home,Online,4,309.08497270598053,1236.3398908239221,988.7193696359075,247.62052118801466
ORD10243,2024-05-26,Books,Retail,8,21.813994770246744,174.51195816197395,98.79090854064184,75.72104962133211
ORD10244,2024-05-27,Books,Online,7,67.06487593603913,469.4541315522739,249.26371045450495,220.19042109776896
ORD10245,2024-12-17,Beauty,Retail,9,72.27715770703523,650.4944193633171,439.41584339648847,211.07857596682862
ORD10246,2024-07-17,Clothing,Online,5,102.74898649884463,513.7449324942231,332.1683311796849,181.5766013145382
ORD10247,2024-11-03,Home,Online,4,235.07240599226597,940.2896239690639,618.0137063657628,322.2759176033011
ORD10248,2024-05-07,Beauty,Online,8,378.54306277634987,3028.344502210799,2120.085312632118,908.2591895786809
ORD10249,2024-02-08,Home,Retail,9,453.71403058516154,4083.426275266454,2368.9720718906547,1714.4542033757994
ORD10250,2024-12-03,Clothing,Retail,7,419.33253983928057,2935.3277788749638,2269.5939668972924,665.7338119776714
ORD10251,2024-12-25,Books,Online,7,106.47505717008495,745.3254001905947,470.0779372056352,275.2474629849595
ORD10252,2024-05-08,Electronics,Online,5,226.16377059300987,1130.8188529650492,609.201357419911,521.6174955451382
